# x(m), q(W/m2)
2.332706855094089926e-01,5.795892607455516700e+05
2.337670061168750091e-01,5.793579064424242824e+05
2.342633267243419970e-01,5.791270826711948030e+05
2.347596473318089849e-01,5.788964737431340618e+05
2.352559679392760006e-01,5.786657376934017520e+05
2.357522885467429885e-01,5.784343892566477880e+05
2.362486091542100042e-01,5.782019946429261472e+05
2.367449297616770199e-01,5.779686262120456668e+05
2.372412503691429808e-01,5.777349737848673249e+05
2.377375709766099965e-01,5.775023238155917497e+05
2.382338915840770122e-01,5.772721026662155055e+05
2.387302121915440278e-01,5.770454128930799197e+05
2.392265327990110158e-01,5.768225351604918251e+05
2.397228534064780037e-01,5.766041636118341703e+05
2.402191740139440201e-01,5.763895227975103771e+05
2.407154946214110081e-01,5.761772900443940889e+05
2.412118152288780237e-01,5.759672808799617924e+05
2.417081358363450116e-01,5.757595128637303133e+05
2.422044564438119996e-01,5.755536757123979041e+05
2.427007770512790152e-01,5.753492123737129150e+05
2.431970976587450040e-01,5.751457751692067832e+05
2.436934182662120196e-01,5.749432844153298065e+05
2.441897388736790075e-01,5.747423191658055875e+05
2.446860594811459955e-01,5.745430088633386185e+05
2.451823800886130111e-01,5.743449952964616241e+05
2.456787006960799991e-01,5.741489607064799638e+05
2.461750213035460155e-01,5.739550407062909799e+05
2.466713419110130034e-01,5.737632955208204221e+05
2.471676625184800191e-01,5.735736659989915788e+05
2.476639831259470070e-01,5.733859383366444381e+05
2.481603037334139950e-01,5.731998310831582639e+05
2.486566243408810106e-01,5.730150147724174894e+05
2.491529449483479985e-01,5.728311999355010921e+05
2.496492655558140150e-01,5.726482131486969301e+05
2.501455861632809752e-01,5.724660221430656966e+05
2.506419067707479909e-01,5.722846687354908790e+05
2.511382273782150065e-01,5.721042220787623664e+05
2.516345479856820222e-01,5.719247376633976819e+05
2.521308685931489824e-01,5.717461254761775490e+05
2.526271892006149988e-01,5.715681391987904208e+05
2.531235098080820145e-01,5.713904843304322567e+05
2.536198304155489747e-01,5.712130059252177598e+05
2.541161510230159903e-01,5.710357649928811006e+05
2.546124716304830060e-01,5.708589787106658332e+05
2.551087922379500217e-01,5.706828332126985770e+05
2.556051128454159826e-01,5.705073127908884780e+05
2.561014334528829983e-01,5.703321372546326602e+05
2.565977540603500140e-01,5.701567912849179702e+05
2.570940746678169742e-01,5.699806810188379604e+05
2.575903952752839898e-01,5.698032919202210614e+05
2.580867158827510055e-01,5.696242491929029347e+05
2.585830364902170220e-01,5.694433775338474661e+05
2.590793570976840376e-01,5.692606885309751378e+05
2.595756777051509978e-01,5.690766453719168203e+05
2.600719983126180135e-01,5.688907244690267835e+05
2.605683189200850292e-01,5.687046759505667724e+05
2.610646395275519893e-01,5.685182595836521359e+05
2.615609601350190050e-01,5.683315726730923634e+05
2.620572807424849660e-01,5.681447117046554340e+05
2.625536013499519816e-01,5.679572170622913400e+05
2.630499219574189973e-01,5.677695116207810352e+05
2.635462425648859575e-01,5.675810358870382188e+05
2.640425631723530286e-01,5.673916688015643740e+05
2.645388837798200443e-01,5.672024349787025712e+05
2.650352043872860053e-01,5.670143019584910944e+05
2.655315249947530210e-01,5.668275722258825554e+05
2.660278456022199811e-01,5.666421579324696213e+05
2.665241662096869968e-01,5.664579149868811946e+05
2.670204868171540125e-01,5.662747558156483574e+05
2.675168074246209726e-01,5.660926143154498423e+05
2.680131280320870446e-01,5.659114111209411640e+05
2.685094486395540048e-01,5.657310263251678552e+05
2.690057692470210204e-01,5.655513635114385979e+05
2.695020898544880361e-01,5.653723061007179786e+05
2.699984104619549963e-01,5.651937610733696492e+05
2.704947310694220119e-01,5.650156707900444744e+05
2.709910516768890276e-01,5.648379154871354112e+05
2.714873722843549886e-01,5.646602355580034200e+05
2.719836928918220043e-01,5.644822749211903429e+05
2.724800134992890199e-01,5.643036964504909702e+05
2.729763341067559801e-01,5.641242693650372094e+05
2.734726547142229958e-01,5.639439086707080714e+05
2.739689753216900114e-01,5.637626377020621439e+05
2.744652959291560279e-01,5.635805499524151674e+05
2.749616165366230436e-01,5.633978165483587654e+05
2.754579371440900037e-01,5.632147188654802740e+05
2.759542577515570194e-01,5.630316405134991510e+05
2.764505783590240351e-01,5.628489745223055361e+05
2.769468989664909953e-01,5.626670014013170730e+05
2.774432195739570117e-01,5.624857157894853735e+05
2.779395401814239719e-01,5.623047824207254453e+05
2.784358607888909876e-01,5.621236616873391904e+05
2.789321813963580032e-01,5.619418044810971478e+05
2.794285020038249634e-01,5.617589073286195053e+05
2.799248226112919791e-01,5.615749808587384177e+05
2.804211432187590503e-01,5.613903683637838112e+05
2.809174638262250112e-01,5.612055822403976927e+05
2.814137844336920269e-01,5.610212524189810501e+05
2.819101050411589870e-01,5.608379282488919562e+05
2.824064256486260027e-01,5.606559544937767787e+05
2.829027462560930184e-01,5.604754522044415353e+05
2.833990668635599786e-01,5.602964491352790501e+05
2.838953874710260505e-01,5.601189501301251585e+05
2.843917080784930107e-01,5.599429311045006616e+05
2.848880286859600264e-01,5.597684395252672257e+05
2.853843492934270420e-01,5.595951442181163002e+05
2.858806699008940022e-01,5.594234428091590526e+05
2.863769905083610179e-01,5.592529465217626421e+05
2.868733111158280336e-01,5.590834393512585666e+05
2.873696317232939945e-01,5.589158028618354583e+05
